"Date Time","Date Time(RAW)","Traffic Total (Volume)","Traffic Total (Volume)(RAW)","Traffic Total (Speed)","Traffic Total (Speed)(RAW)","Traffic In (Volume)","Traffic In (Volume)(RAW)","Traffic In (Speed)","Traffic In (Speed)(RAW)","Traffic Out (Volume)","Traffic Out (Volume)(RAW)","Traffic Out (Speed)","Traffic Out (Speed)(RAW)","Unicast In (Volume)","Unicast In (Volume)(RAW)","Unicast In (Speed)","Unicast In (Speed)(RAW)","Unicast Out (Volume)","Unicast Out (Volume)(RAW)","Unicast Out (Speed)","Unicast Out (Speed)(RAW)","Multicast In (Volume)","Multicast In (Volume)(RAW)","Multicast In (Speed)","Multicast In (Speed)(RAW)","Multicast Out (Volume)","Multicast Out (Volume)(RAW)","Multicast Out (Speed)","Multicast Out (Speed)(RAW)","Broadcast In (Volume)","Broadcast In (Volume)(RAW)","Broadcast In (Speed)","Broadcast In (Speed)(RAW)","Broadcast Out (Volume)","Broadcast Out (Volume)(RAW)","Broadcast Out (Speed)","Broadcast Out (Speed)(RAW)","Errors In (Volume)","Errors In (Volume)(RAW)","Errors In (Speed)","Errors In (Speed)(RAW)","Errors Out (Volume)","Errors Out (Volume)(RAW)","Errors Out (Speed)","Errors Out (Speed)(RAW)","Discards In (Volume)","Discards In (Volume)(RAW)","Discards In (Speed)","Discards In (Speed)(RAW)","Discards Out (Volume)","Discards Out (Volume)(RAW)","Discards Out (Speed)","Discards Out (Speed)(RAW)","Unknown Protocols In (Volume)","Unknown Protocols In (Volume)(RAW)","Unknown Protocols In (Speed)","Unknown Protocols In (Speed)(RAW)","Coverage","Coverage(RAW)" 
"29-06-2024 14:36:27","45472.3794793403","0.08 MB","80598.0000","0.02 Mbit/s","2686.6000","0.05 MB","48634.0000","0.01 Mbit/s","1621.1333","0.03 MB","31964.0000","","1065.4667","393 #","393.0000","13 #/s","13.1000","249 #","249.0000","8.30 #/s","8.3000","18 #","18.0000","0.60 #/s","0.6000","6 #","6.0000","0.20 #/s","0.2000","6 #","6.0000","0.20 #/s","0.2000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"29-06-2024 14:36:57","45472.3798265625","0.07 MB","74079.0000","0.02 Mbit/s","2469.3000","0.04 MB","37869.0000","0.01 Mbit/s","1262.3000","0.03 MB","36210.0000","","1207.0000","293 #","293.0000","9.77 #/s","9.7667","279 #","279.0000","9.30 #/s","9.3000","20 #","20.0000","0.67 #/s","0.6667","6 #","6.0000","0.20 #/s","0.2000","6 #","6.0000","0.20 #/s","0.2000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"29-06-2024 14:37:27","45472.3801737963","0.06 MB","66489.0000","0.02 Mbit/s","2216.3000","0.03 MB","31374.0000","","1045.8000","0.03 MB","35115.0000","","1170.5000","244 #","244.0000","8.13 #/s","8.1333","274 #","274.0000","9.13 #/s","9.1333","20 #","20.0000","0.67 #/s","0.6667","6 #","6.0000","0.20 #/s","0.2000","6 #","6.0000","0.20 #/s","0.2000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"29-06-2024 14:37:57","45472.3805209722","0.08 MB","87853.0000","0.02 Mbit/s","2929.4098","0.05 MB","54774.0000","0.01 Mbit/s","1826.4088","0.03 MB","33079.0000","","1103.0010","444 #","444.0000","15 #/s","14.8049","254 #","254.0000","8.47 #/s","8.4695","19 #","19.0000","0.63 #/s","0.6335","6 #","6.0000","0.20 #/s","0.2001","5 #","5.0000","0.17 #/s","0.1667","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"29-06-2024 14:38:27","45472.3808682292","0.06 MB","62945.0000","0.02 Mbit/s","2098.1667","0.03 MB","29348.0000","","978.2667","0.03 MB","33597.0000","","1119.9000","227 #","227.0000","7.57 #/s","7.5667","261 #","261.0000","8.70 #/s","8.7000","18 #","18.0000","0.60 #/s","0.6000","6 #","6.0000","0.20 #/s","0.2000","6 #","6.0000","0.20 #/s","0.2000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"29-06-2024 14:38:57","45472.3812154630","0.09 MB","90231.0000","0.02 Mbit/s","3007.7000","0.05 MB","57427.0000","0.02 Mbit/s","1914.2333","0.03 MB","32804.0000","","1093.4667","465 #","465.0000","16 #/s","15.5000","253 #","253.0000","8.43 #/s","8.4333","19 #","19.0000","0.63 #/s","0.6333","5 #","5.0000","0.17 #/s","0.1667","6 #","6.0000","0.20 #/s","0.2000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"29-06-2024 14:39:27","45472.3815626968","0.07 MB","68715.0000","0.02 Mbit/s","2290.5000","0.03 MB","30854.0000","","1028.4667","0.04 MB","37861.0000","0.01 Mbit/s","1262.0333","240 #","240.0000","8 #/s","8.0000","296 #","296.0000","9.87 #/s","9.8667","20 #","20.0000","0.67 #/s","0.6667","6 #","6.0000","0.20 #/s","0.2000","6 #","6.0000","0.20 #/s","0.2000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"29-06-2024 14:39:57","45472.3819099306","0.08 MB","86283.0000","0.02 Mbit/s","2876.1000","0.05 MB","54683.0000","0.01 Mbit/s","1822.7667","0.03 MB","31600.0000","","1053.3333","442 #","442.0000","15 #/s","14.7333","243 #","243.0000","8.10 #/s","8.1000","18 #","18.0000","0.60 #/s","0.6000","5 #","5.0000","0.17 #/s","0.1667","6 #","6.0000","0.20 #/s","0.2000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"29-06-2024 14:40:27","45472.3822571528","0.09 MB","92727.0000","0.02 Mbit/s","3090.9000","0.05 MB","48053.0000","0.01 Mbit/s","1601.7667","0.04 MB","44674.0000","0.01 Mbit/s","1489.1333","379 #","379.0000","13 #/s","12.6333","348 #","348.0000","12 #/s","11.6000","26 #","26.0000","0.87 #/s","0.8667","8 #","8.0000","0.27 #/s","0.2667","7 #","7.0000","0.23 #/s","0.2333","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"29-06-2024 14:40:57","45472.3826043866","0.08 MB","83270.0000","0.02 Mbit/s","2775.6667","0.05 MB","48524.0000","0.01 Mbit/s","1617.4667","0.03 MB","34746.0000","","1158.2000","389 #","389.0000","13 #/s","12.9667","268 #","268.0000","8.93 #/s","8.9333","20 #","20.0000","0.67 #/s","0.6667","6 #","6.0000","0.20 #/s","0.2000","6 #","6.0000","0.20 #/s","0.2000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"29-06-2024 14:41:27","45472.3829516088","0.06 MB","66363.0000","0.02 Mbit/s","2212.8376","0.03 MB","31055.0000","","1035.5118","0.03 MB","35308.0000","","1177.3258","240 #","240.0000","8 #/s","8.0027","276 #","276.0000","9.20 #/s","9.2031","19 #","19.0000","0.63 #/s","0.6335","6 #","6.0000","0.20 #/s","0.2001","6 #","6.0000","0.20 #/s","0.2001","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"29-06-2024 14:41:57","45472.3832988194","0.09 MB","92574.0000","0.02 Mbit/s","3086.8289","0.06 MB","57885.0000","0.02 Mbit/s","1930.1434","0.03 MB","34689.0000","","1156.6856","469 #","469.0000","16 #/s","15.6385","268 #","268.0000","8.94 #/s","8.9363","20 #","20.0000","0.67 #/s","0.6669","5 #","5.0000","0.17 #/s","0.1667","6 #","6.0000","0.20 #/s","0.2001","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"29-06-2024 14:42:27","45472.3836460417","0.06 MB","63551.0000","0.02 Mbit/s","2118.3667","0.03 MB","31049.0000","","1034.9667","0.03 MB","32502.0000","","1083.4000","237 #","237.0000","7.90 #/s","7.9000","255 #","255.0000","8.50 #/s","8.5000","18 #","18.0000","0.60 #/s","0.6000","6 #","6.0000","0.20 #/s","0.2000","6 #","6.0000","0.20 #/s","0.2000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"29-06-2024 14:42:57","45472.3839932870","0.08 MB","87851.0000","0.02 Mbit/s","2928.3667","0.05 MB","55137.0000","0.01 Mbit/s","1837.9000","0.03 MB","32714.0000","","1090.4667","444 #","444.0000","15 #/s","14.8000","250 #","250.0000","8.33 #/s","8.3333","20 #","20.0000","0.67 #/s","0.6667","6 #","6.0000","0.20 #/s","0.2000","6 #","6.0000","0.20 #/s","0.2000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"29-06-2024 14:43:27","45472.3843405903","0.07 MB","68722.0000","0.02 Mbit/s","2290.7333","0.03 MB","31008.0000","","1033.6000","0.04 MB","37714.0000","0.01 Mbit/s","1257.1333","242 #","242.0000","8.07 #/s","8.0667","295 #","295.0000","9.83 #/s","9.8333","20 #","20.0000","0.67 #/s","0.6667","6 #","6.0000","0.20 #/s","0.2000","5 #","5.0000","0.17 #/s","0.1667","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"29-06-2024 14:43:57","45472.3846877315","0.08 MB","87063.0000","0.02 Mbit/s","2903.0677","0.05 MB","54700.0000","0.01 Mbit/s","1823.9413","0.03 MB","32363.0000","","1079.1264","439 #","439.0000","15 #/s","14.6382","249 #","249.0000","8.30 #/s","8.3028","19 #","19.0000","0.63 #/s","0.6335","5 #","5.0000","0.17 #/s","0.1667","6 #","6.0000","0.20 #/s","0.2001","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"29-06-2024 14:44:27","45472.3850349537","0.06 MB","65285.0000","0.02 Mbit/s","2176.1667","0.03 MB","31606.0000","","1053.5333","0.03 MB","33679.0000","","1122.6333","248 #","248.0000","8.27 #/s","8.2667","263 #","263.0000","8.77 #/s","8.7667","18 #","18.0000","0.60 #/s","0.6000","6 #","6.0000","0.20 #/s","0.2000","6 #","6.0000","0.20 #/s","0.2000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"29-06-2024 14:44:57","45472.3853821875","0.08 MB","88406.0000","0.02 Mbit/s","2946.8667","0.05 MB","56073.0000","0.01 Mbit/s","1869.1000","0.03 MB","32333.0000","","1077.7667","452 #","452.0000","15 #/s","15.0667","247 #","247.0000","8.23 #/s","8.2333","20 #","20.0000","0.67 #/s","0.6667","6 #","6.0000","0.20 #/s","0.2000","6 #","6.0000","0.20 #/s","0.2000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"29-06-2024 14:45:27","45472.3857294213","0.07 MB","71028.0000","0.02 Mbit/s","2367.6000","0.03 MB","33145.0000","","1104.8333","0.04 MB","37883.0000","0.01 Mbit/s","1262.7667","262 #","262.0000","8.73 #/s","8.7333","298 #","298.0000","9.93 #/s","9.9333","19 #","19.0000","0.63 #/s","0.6333","6 #","6.0000","0.20 #/s","0.2000","5 #","5.0000","0.17 #/s","0.1667","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"29-06-2024 14:45:57","45472.3860766435","0.13 MB","135171.0000","0.04 Mbit/s","4505.7000","0.09 MB","91548.0000","0.02 Mbit/s","3051.6000","0.04 MB","43623.0000","0.01 Mbit/s","1454.1000","751 #","751.0000","25 #/s","25.0333","336 #","336.0000","11 #/s","11.2000","25 #","25.0000","0.83 #/s","0.8333","8 #","8.0000","0.27 #/s","0.2667","8 #","8.0000","0.27 #/s","0.2667","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"29-06-2024 14:46:27","45472.3864238657","0.06 MB","63708.0000","0.02 Mbit/s","2123.6000","0.03 MB","32821.0000","","1094.0333","0.03 MB","30887.0000","","1029.5667","253 #","253.0000","8.43 #/s","8.4333","240 #","240.0000","8 #/s","8.0000","18 #","18.0000","0.60 #/s","0.6000","6 #","6.0000","0.20 #/s","0.2000","6 #","6.0000","0.20 #/s","0.2000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"29-06-2024 14:46:57","45472.3867709144","0.11 MB","117764.0000","0.03 Mbit/s","3928.0854","0.08 MB","84327.0000","0.02 Mbit/s","2812.7752","0.03 MB","33437.0000","","1115.3102","702 #","702.0000","23 #/s","23.4156","258 #","258.0000","8.61 #/s","8.6057","19 #","19.0000","0.63 #/s","0.6338","5 #","5.0000","0.17 #/s","0.1668","6 #","6.0000","0.20 #/s","0.2001","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"29-06-2024 14:47:27","45472.3871181366","0.07 MB","72716.0000","0.02 Mbit/s","2423.8667","0.03 MB","34251.0000","","1141.7000","0.04 MB","38465.0000","0.01 Mbit/s","1282.1667","267 #","267.0000","8.90 #/s","8.9000","303 #","303.0000","10 #/s","10.1000","21 #","21.0000","0.70 #/s","0.7000","6 #","6.0000","0.20 #/s","0.2000","6 #","6.0000","0.20 #/s","0.2000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"29-06-2024 14:47:57","45472.3874653704","0.08 MB","88665.0000","0.02 Mbit/s","2955.5000","0.05 MB","55694.0000","0.01 Mbit/s","1856.4667","0.03 MB","32971.0000","","1099.0333","450 #","450.0000","15 #/s","15.0000","254 #","254.0000","8.47 #/s","8.4667","18 #","18.0000","0.60 #/s","0.6000","5 #","5.0000","0.17 #/s","0.1667","6 #","6.0000","0.20 #/s","0.2000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"29-06-2024 14:48:27","45472.3878125810","0.11 MB","119723.0000","0.03 Mbit/s","3992.0974","0.08 MB","88295.0000","0.02 Mbit/s","2944.1480","0.03 MB","31428.0000","","1047.9493","746 #","746.0000","25 #/s","24.8750","243 #","243.0000","8.10 #/s","8.1027","19 #","19.0000","0.63 #/s","0.6335","7 #","7.0000","0.23 #/s","0.2334","5 #","5.0000","0.17 #/s","0.1667","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"29-06-2024 14:48:57","45472.3881598148","0.11 MB","120500.0000","0.03 Mbit/s","4016.6667","0.08 MB","85384.0000","0.02 Mbit/s","2846.1333","0.03 MB","35116.0000","","1170.5333","708 #","708.0000","24 #/s","23.6000","271 #","271.0000","9.03 #/s","9.0333","19 #","19.0000","0.63 #/s","0.6333","5 #","5.0000","0.17 #/s","0.1667","6 #","6.0000","0.20 #/s","0.2000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"29-06-2024 14:49:27","45472.3885070370","0.06 MB","66388.0000","0.02 Mbit/s","2212.9333","0.03 MB","30579.0000","","1019.3000","0.03 MB","35809.0000","","1193.6333","239 #","239.0000","7.97 #/s","7.9667","281 #","281.0000","9.37 #/s","9.3667","20 #","20.0000","0.67 #/s","0.6667","6 #","6.0000","0.20 #/s","0.2000","6 #","6.0000","0.20 #/s","0.2000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"29-06-2024 14:49:57","45472.3888542708","0.09 MB","90390.0000","0.02 Mbit/s","3013.0000","0.05 MB","57296.0000","0.02 Mbit/s","1909.8667","0.03 MB","33094.0000","","1103.1333","464 #","464.0000","15 #/s","15.4667","253 #","253.0000","8.43 #/s","8.4333","19 #","19.0000","0.63 #/s","0.6333","6 #","6.0000","0.20 #/s","0.2000","6 #","6.0000","0.20 #/s","0.2000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"29-06-2024 14:50:27","45472.3892015509","0.06 MB","63993.0000","0.02 Mbit/s","2133.1000","0.03 MB","30113.0000","","1003.7667","0.03 MB","33880.0000","","1129.3333","234 #","234.0000","7.80 #/s","7.8000","264 #","264.0000","8.80 #/s","8.8000","19 #","19.0000","0.63 #/s","0.6333","6 #","6.0000","0.20 #/s","0.2000","6 #","6.0000","0.20 #/s","0.2000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"29-06-2024 14:50:57","45472.3895487732","0.08 MB","79207.0000","0.02 Mbit/s","2640.2333","0.04 MB","45399.0000","0.01 Mbit/s","1513.3000","0.03 MB","33808.0000","","1126.9333","357 #","357.0000","12 #/s","11.9000","264 #","264.0000","8.80 #/s","8.8000","19 #","19.0000","0.63 #/s","0.6333","5 #","5.0000","0.17 #/s","0.1667","6 #","6.0000","0.20 #/s","0.2000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"29-06-2024 14:51:27","45472.3898959838","0.10 MB","101016.0000","0.03 Mbit/s","3368.3228","0.05 MB","53326.0000","0.01 Mbit/s","1778.1260","0.05 MB","47690.0000","0.01 Mbit/s","1590.1967","424 #","424.0000","14 #/s","14.1380","372 #","372.0000","12 #/s","12.4041","27 #","27.0000","0.90 #/s","0.9003","9 #","9.0000","0.30 #/s","0.3001","7 #","7.0000","0.23 #/s","0.2334","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"29-06-2024 14:51:57","45472.3902431713","0.08 MB","87230.0000","0.02 Mbit/s","2908.6362","0.05 MB","53954.0000","0.01 Mbit/s","1799.0664","0.03 MB","33276.0000","","1109.5699","437 #","437.0000","15 #/s","14.5715","257 #","257.0000","8.57 #/s","8.5695","19 #","19.0000","0.63 #/s","0.6335","5 #","5.0000","0.17 #/s","0.1667","6 #","6.0000","0.20 #/s","0.2001","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"29-06-2024 14:52:27","45472.3905903935","0.06 MB","66145.0000","0.02 Mbit/s","2205.5685","0.03 MB","33663.0000","","1122.4742","0.03 MB","32482.0000","","1083.0944","265 #","265.0000","8.84 #/s","8.8363","253 #","253.0000","8.44 #/s","8.4361","19 #","19.0000","0.63 #/s","0.6335","6 #","6.0000","0.20 #/s","0.2001","6 #","6.0000","0.20 #/s","0.2001","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"29-06-2024 14:52:57","45472.3909376273","0.08 MB","81783.0000","0.02 Mbit/s","2726.1000","0.05 MB","49011.0000","0.01 Mbit/s","1633.7000","0.03 MB","32772.0000","","1092.4000","392 #","392.0000","13 #/s","13.0667","251 #","251.0000","8.37 #/s","8.3667","19 #","19.0000","0.63 #/s","0.6333","6 #","6.0000","0.20 #/s","0.2000","6 #","6.0000","0.20 #/s","0.2000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"29-06-2024 14:53:27","45472.3912848495","0.07 MB","70253.0000","0.02 Mbit/s","2341.7667","0.03 MB","34156.0000","","1138.5333","0.03 MB","36097.0000","","1203.2333","271 #","271.0000","9.03 #/s","9.0333","283 #","283.0000","9.43 #/s","9.4333","19 #","19.0000","0.63 #/s","0.6333","6 #","6.0000","0.20 #/s","0.2000","5 #","5.0000","0.17 #/s","0.1667","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"29-06-2024 14:53:57","45472.3916320718","0.09 MB","92557.0000","0.02 Mbit/s","3085.2333","0.05 MB","57242.0000","0.02 Mbit/s","1908.0667","0.03 MB","35315.0000","","1177.1667","459 #","459.0000","15 #/s","15.3000","274 #","274.0000","9.13 #/s","9.1333","20 #","20.0000","0.67 #/s","0.6667","5 #","5.0000","0.17 #/s","0.1667","6 #","6.0000","0.20 #/s","0.2000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"29-06-2024 14:54:27","45472.3919793171","0.06 MB","63840.0000","0.02 Mbit/s","2128.0000","0.03 MB","31990.0000","","1066.3333","0.03 MB","31850.0000","","1061.6667","250 #","250.0000","8.33 #/s","8.3333","248 #","248.0000","8.27 #/s","8.2667","18 #","18.0000","0.60 #/s","0.6000","7 #","7.0000","0.23 #/s","0.2333","6 #","6.0000","0.20 #/s","0.2000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"29-06-2024 14:54:57","45472.3923265278","0.07 MB","70739.0000","0.02 Mbit/s","2358.7529","0.03 MB","36116.0000","","1204.2681","0.03 MB","34623.0000","","1154.4848","278 #","278.0000","9.27 #/s","9.2698","268 #","268.0000","8.94 #/s","8.9363","18 #","18.0000","0.60 #/s","0.6002","5 #","5.0000","0.17 #/s","0.1667","6 #","6.0000","0.20 #/s","0.2001","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
